created_at,id,text,hashtags,urls,source,in_reply_to_status_id,usr_id,usr_name,screen_name,usr_location,usr_url,protected,followers_count,friends_count,usr_created,geo_enabled,verified,usr_lang,geo,id,place_type,name,country_code,retweet_count,favorite_count,favorited,lang
Sat Apr 27 23:02:06 +0000 2019,1122274751911567360,@GamingSpeedy We’re working on it. Takes time to get all regulatory approvals. Almost there for the larger US state… https://t.co/6omV4fcLi3,[],['https://twitter.com/i/web/status/1122274751911567360'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.122156409943208e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,90,2658,False,en
Sat Apr 27 15:09:16 +0000 2019,1122155758718599170,"RT @Tesla: Here’s a rundown of the best software updates from Tesla that have made our cars better, safer and more fun overnight 🐶 🕹 🔋🎅🏼 💨…",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,937,0,False,en
Sat Apr 27 05:14:46 +0000 2019,1122006149283270658,@gul_garak @JaneidyEve Certain regulatory agencies would beg to differ 🤣🤣,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220059729087611e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,51,1333,False,en
Sat Apr 27 05:13:19 +0000 2019,1122005785414815745,@rdstrick777 @Erdayastronaut @StevenHardison @lrocket 1,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220031515051172e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,22,731,False,und
Sat Apr 27 05:12:40 +0000 2019,1122005622654816256,@teslaownersSV @JaneidyEve Haha yes,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220054926733066e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,21,631,False,tl
Sat Apr 27 05:11:57 +0000 2019,1122005441028841472,"@JaneidyEve It’s just me writing, so the foolish things I say are entirely my fault 😜",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220045553596416e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,39,738,False,en
Sat Apr 27 05:08:26 +0000 2019,1122004555359641600,"@JaneidyEve Only see about 5% of mentions. No deep logic to those I answer. Aspirationally useful, but often whimsical.",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220016103879844e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,46,1389,False,en
Sat Apr 27 04:59:29 +0000 2019,1122002302385082369,"@rdstrick777 @Erdayastronaut @StevenHardison @lrocket No, just preparing for untethered hover tests",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1220020572573368e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,31,1045,False,en
Sat Apr 27 04:51:27 +0000 2019,1122000281594548224,"@Erdayastronaut @StevenHardison @lrocket Tom is still an advisor to SpaceX, but semi-retired about 5 years ago &amp; do… https://t.co/TmtaQeFARo",[],['https://twitter.com/i/web/status/1122000281594548224'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1219780008813896e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,43,1216,False,en
Fri Apr 26 21:21:37 +0000 2019,1121887076989800448,"RT @Scotty49er: So today I drove a Tesla for the first time, and now all other cars are ruined for me. Our current gas car now feels like a…",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,939,0,False,en
Fri Apr 26 17:04:04 +0000 2019,1121822260522655744,@InsideEVs Great work by Tesla China team &amp; supporting contractors!,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1218217190716867e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,227,7785,False,en
Fri Apr 26 07:46:56 +0000 2019,1121682055828389889,@kuzniarpawel @GabFdP Hoping to cover all of Eastern Europe this year,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1216817085483786e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,59,1200,False,en
Fri Apr 26 07:31:29 +0000 2019,1121678167301734401,@drdabbles @TheStreet @jimcramer @realmoney Yup,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1216778131221258e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,16,1037,False,und
Fri Apr 26 07:27:16 +0000 2019,1121677106935554050,@TheStreet @jimcramer @realmoney Everyone knows,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1216765902559724e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,47,1640,False,en
Fri Apr 26 07:25:13 +0000 2019,1121676590255972352,@TheStreet @jimcramer @realmoney Cramer is a simulation. He’s not real.,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1214460157168476e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,1234,20140,False,en
Fri Apr 26 06:38:41 +0000 2019,1121664879088136193,@FalkenstrKent That’s odd. Will look into it.,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1216641141771428e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,16,749,False,en
Thu Apr 25 18:20:01 +0000 2019,1121478988386324481,@GabFdP UK order page will go live around May 1 or 2,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.121478759046103e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,91,1134,False,en
Thu Apr 25 18:16:33 +0000 2019,1121478114096238592,We will delay $1k full self-driving option price increase until May 10 for those unable to order by May 1,[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1211138764880814e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,351,8564,False,en
Thu Apr 25 17:44:04 +0000 2019,1121469940815425536,"UK Model 3 order page goes live next week, followed shortly thereafter by Japan, Australia, New Zealand &amp; Hong Kong",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1214689507793961e+18,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,908,15145,False,en
Thu Apr 25 17:40:08 +0000 2019,1121468950779396097,"CleanTechnica summarizes new @BBC_TopGear print cover story
https://t.co/HGZZoQSTns https://t.co/vPHCRSz4rv",[],['https://cleantechnica.com/2019/04/25/tesla-model-3-performance-crushes-fossil-bmw-m3-around-race-track/'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,44196397,Elon Musk,elonmusk,,,False,26167977,81,Tue Jun 02 20:12:29 +0000 2009,False,True,en,,,,,,1497,17218,False,en
Fri Apr 26 16:07:29 +0000 2019,1121808021531787264,"""You thought I was ill, now I'm even more so."" #SSLP20 Anniversary Capsule live now #StillDontGiveAFuck -… https://t.co/J9P6a3EKwA","['SSLP20', 'StillDontGiveAFuck']",['https://twitter.com/i/web/status/1121808021531787264'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,2404,16323,False,en
Thu Apr 25 18:40:19 +0000 2019,1121484097048711170,TBT to ‘99! Just didn’t &amp; still don’t give a fuck. Check the vintage tour shirt reissue and the full #SSLP20 Capsul… https://t.co/DpRYgs2JnU,['SSLP20'],['https://twitter.com/i/web/status/1121484097048711170'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1705,12307,False,en
Wed Apr 24 19:49:03 +0000 2019,1121139005914066946,"""I wanted to show the fans that we were inside the mind of a lyrical maniacal genius."" - @dannyhastings - check his… https://t.co/qlDCGS072v",[],['https://twitter.com/i/web/status/1121139005914066946'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1740,13622,False,en
Tue Apr 23 16:50:29 +0000 2019,1120731681151946753,“I even got that underground s@!% you did with Skam” - relinked with @SKAM2 for #SSLP20 - read about the early days… https://t.co/rd8CSoS6kY,['SSLP20'],['https://twitter.com/i/web/status/1120731681151946753'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,2593,17841,False,en
Mon Apr 22 21:57:34 +0000 2019,1120446573153062913,YO! PSA - #SSLP20 stuff drops Friday! Went back with @dannyhastings and @SKAM2 to make an anniversary capsule from… https://t.co/jEYyjv6wgz,['SSLP20'],['https://twitter.com/i/web/status/1120446573153062913'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,2413,15713,False,en
Sat Apr 20 15:48:36 +0000 2019,1119628944599392257,11 years - still not afraid. https://t.co/A8TV0LsLfn,[],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,62850,463990,False,en
Tue Apr 16 17:35:24 +0000 2019,1118206269830180867,"""Oh. @WS_Boogie raps on this song too."" Behind the scenes from the #RainyDays shoot. https://t.co/NTInnd36i6 https://t.co/biIATdXJmm",['RainyDays'],['http://shady.sr/RainyDaysBTS'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,3497,21527,False,en
Tue Mar 26 01:20:55 +0000 2019,1110350888374280194,"DEAR @THEAAF,
PLEASE ENTERTAIN THIS THOUGHT REGARDING THE @AAFIRON @AAFEXPRESS GAME: ALLOWING THE PLAYERS TO ACTUAL… https://t.co/NN4gOrg9FF",[],['https://twitter.com/i/web/status/1110350888374280194'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,14838,92067,False,en
Fri Mar 15 16:56:23 +0000 2019,1106600038917132289,RT @ShadyRecords: .@Yelawolf officially kicks off his forthcoming album Trunk Muzik 3 with the first record #TM3.  Listen to the track now…,['TM3'],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1039,0,False,en
Tue Mar 05 19:04:03 +0000 2019,1103008289783197696,"EM.RPTR-19-WELLINGTON // Night 5 Rapture Tour Gallery on the site. Photo Credit: @jeremydeputat

https://t.co/YSr9aoQuWF",[],['http://shady.sr/RPTR-19-WELLINGTON'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1506,12474,False,en
Mon Mar 04 17:02:35 +0000 2019,1102615331095355392,"My name is, who???? #Shazam @ShazamMovie https://t.co/BwBpOqMKwT",['Shazam'],[],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,13068,57373,False,en
Mon Mar 04 15:29:43 +0000 2019,1102591963168149505,"EM.RPTR-19-PERTH // Night 4 Rapture Tour Gallery on the site. Photo Credit: @jeremydeputat

https://t.co/J1pQliWSZJ",[],['http://shady.sr/RPTR-19-PERTH'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1277,10778,False,en
Thu Feb 28 18:42:27 +0000 2019,1101190912854687744,Me and @WS_Boogie want you to hit us with your #silentridechallenge videos while we finish out this tour… we’ll bot… https://t.co/OZRcRwkSts,['silentridechallenge'],['https://twitter.com/i/web/status/1101190912854687744'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1777,14227,False,en
Wed Feb 27 16:59:17 +0000 2019,1100802564336091136,EM.RPTR-19-MELBOURNE // Night 3 Rapture Tour Gallery on the site. Photo credit: @jeremydeputat https://t.co/PaHCZlRqfO,[],['http://shady.sr/RPTR-19-MELBOURNE'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1287,11023,False,en
Tue Feb 26 15:00:01 +0000 2019,1100410161565298688,My name is / what?  My name is / who? #SSLP20 #STILLDONTGIVEAFUCK @AppleMusic https://t.co/0kYKQ7cPPZ https://t.co/wT7qxaxlJs,"['SSLP20', 'STILLDONTGIVEAFUCK']",['http://shady.sr/SSLPExpandedAM'],"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,4781,28049,False,en
Mon Feb 25 22:08:33 +0000 2019,1100155617006768129,EM.RPTR-19-BRISBANE // Night 1 + EM.RPTR-19-SYDNEY // Night 2 Rapture Tour Gallery on the site… https://t.co/6gR3nx1PqE,[],['https://twitter.com/i/web/status/1100155617006768129'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1333,10459,False,en
Mon Feb 25 18:50:08 +0000 2019,1100105682223878144,Don't you wanna grow up to be just like me? @Spotify #SSLP20 #STILLDONTGIVEAFUCK https://t.co/sVgL8KRAQG https://t.co/Wn6eWOBbOX,"['SSLP20', 'STILLDONTGIVEAFUCK']",['http://shady.sr/SSLPExpandedSpotify'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,3677,24990,False,en
Sun Feb 24 16:06:24 +0000 2019,1099702089230573569,"#selfie🐐 ft. @mRpOrTeR7 

Rapture Tour 2019 / Melbourne https://t.co/N8VClVZKud",['selfie'],[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,3762,35130,False,en
Sat Feb 23 17:14:37 +0000 2019,1099356869561331712,20 years later and I definitely still don't give a fuck!  #SSLP20  #STILLDONTGIVEAFUCK - https://t.co/MIhKHq6on9 https://t.co/UMc3M1n5AD,"['SSLP20', 'STILLDONTGIVEAFUCK']",['https://bit.ly/2NlgWPV'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,12537,58265,False,en
Sat Feb 23 00:08:13 +0000 2019,1099098568672141312,I took a ride with @RealSway for @FelixandPaul and @oculus’ Virtual Reality project Marshall From Detroit - check i… https://t.co/I586TVWOxf,[],['https://twitter.com/i/web/status/1099098568672141312'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,22940219,Marshall Mathers,Eminem,Detroit,http://t.co/sG0n8tkeh4,False,22543035,0,Thu Mar 05 16:33:48 +0000 2009,False,True,en,,,,,,1979,12756,False,en
Mon Apr 15 08:48:59 +0000 2019,1117711402289045510,My dear friend Paris Reid painted this for my 29th birthday today ❤️ thank you for all the birthday wishes! I’ve ha… https://t.co/ncMZKt2a3T,[],['https://twitter.com/i/web/status/1117711402289045510'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,17681,239207,False,en
Tue Apr 09 18:14:17 +0000 2019,1115679339411116032,👊🏻🏳️‍🌈 https://t.co/Hwee32JDSm,[],['https://twitter.com/Variety/status/1113518216779829248'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,3005,32554,False,und
Sat Mar 30 14:38:29 +0000 2019,1112001150952329216,RT @Genderintell: For #TDOV and #MothersDay  @AllAboutTrans have commissioned a beautiful series of portraits of trans children and their m…,"['TDOV', 'MothersDay']",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,255,0,False,en
Fri Mar 29 18:40:44 +0000 2019,1111699730994733056,"RT @MADREspeaks: The Trump Administration has expanded the global gag rule, harming millions around the world. The US will now deny funding…",[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,253,0,False,en
Thu Mar 28 17:44:55 +0000 2019,1111323295977295873,"Excited to give an update on @TRAID's #23percent campaign...🥁 drum roll 🥁...In 6 months, Londoners have donated ove… https://t.co/otb5STiwG9",['23percent'],['https://twitter.com/i/web/status/1111323295977295873'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.0445700515700163e+18,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,288,3288,False,en
Sat Mar 23 09:06:28 +0000 2019,1109380883641974784,"In the wake of #CycloneIdai, my thoughts are with Mozambique, Zimbabwe &amp; Malawi, a beautiful country that welcomed… https://t.co/TixKNr9yVS",['CycloneIdai'],['https://twitter.com/i/web/status/1109380883641974784'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,2415,20417,False,en
Wed Mar 13 17:11:36 +0000 2019,1105879090626809856,"RT @MissVogueUK: Proud of y'all. 
https://t.co/3MUTJEKBsJ",[],['https://www.vogue.co.uk/article/lyst-2018-sustainability-report'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,166739404,Emma Watson,EmmaWatson,,,False,29138428,401,Wed Jul 14 22:06:37 +0000 2010,False,True,en,,,,,,470,0,False,en
